effective_start,effective_end,announced_at,ticker,source
2018-06-26,2019-04-01,,KO,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2018-06-26,2019-04-01,,MCD,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2018-06-26,2019-04-01,,MMM,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2018-06-26,2019-04-01,,MRK,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2018-06-26,2019-04-01,,MSFT,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2018-06-26,2019-04-01,,NKE,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2018-06-26,2019-04-01,,PFE,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2018-06-26,2019-04-01,,PG,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2018-06-26,2019-04-01,,TRV,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2018-06-26,2019-04-01,,UNH,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2018-06-26,2019-04-01,,UTX,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2018-06-26,2019-04-01,,V,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2018-06-26,2019-04-01,,VZ,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2018-06-26,2019-04-01,,WBA,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2018-06-26,2019-04-01,,WMT,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2018-06-26,2019-04-01,,XOM,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2019-04-02,2020-04-02,,AAPL,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2019-04-02,2020-04-02,,AXP,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2019-04-02,2020-04-02,,BA,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2019-04-02,2020-04-02,,CAT,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2019-04-02,2020-04-02,,CSCO,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2019-04-02,2020-04-02,,CVX,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2019-04-02,2020-04-02,,DIS,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2019-04-02,2020-04-02,,DOW,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2019-04-02,2020-04-02,,GS,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2019-04-02,2020-04-02,,HD,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2019-04-02,2020-04-02,,IBM,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2019-04-02,2020-04-02,,INTC,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2019-04-02,2020-04-02,,JNJ,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2019-04-02,2020-04-02,,JPM,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
